kommune_navn,fylke,målform,kommune_nr,from_url,pdf_link
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/byradets-forslag-til-revidert-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13480167-1685439711/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Revidert%20budsjett/Vedlegg%204%20Oversikt%20over%20ytterligere%20til%20disposisjon%20-%20ubrukte%20investeringsmidler%20KF.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/byradets-forslag-til-revidert-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13480164-1685439709/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Revidert%20budsjett/Vedlegg%205%20Bydelsfordeling.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/kommunens-vedtatte-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13476600-1680262504/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Kommunens%20vedtatte%20budsjett%202023/Oslo%20kommunes%20vedtatte%20budsjett%202023.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/kommunens-vedtatte-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13476430-1680177155/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Kommunens%20vedtatte%20budsjett%202023/Vedlegg%202%20-%20Endringer%20i%20bydelsfordelt%20budsjett%20fra%20Sak%201%20til%20vedtatt%20budsjett.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/kommunens-vedtatte-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13476436-1680177160/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Kommunens%20vedtatte%20budsjett%202023/Vedlegg%203%20-%20Bydelenes%20vedtatte%20budsjett%202023%20-%20fordelt%20p%C3%A5%20artsgruppe%20og%20funksjonsomr%C3%A5de.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/kommunens-vedtatte-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13476433-1680177157/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Kommunens%20vedtatte%20budsjett%202023/Vedlegg%204%20-%20Bydelenes%20vedtatte%20budsjett%202023%20-%20fordelt%20p%C3%A5%20Kostra-funksjoner.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/kommunens-vedtatte-budsjett-2023/,https://www.oslo.kommune.no/getfile.php/13476439-1680177163/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Kommunens%20vedtatte%20budsjett%202023/Vedlegg%205%20Kommunens%20vedtatte%20budsjett%20fordelt%20p%C3%A5%20Kostra-funksjon.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463199-1663756099/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/B2023%20Sak%201%20PDF-versjon.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463203-1663756423/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%201%20-%20Gr%C3%B8nt%20hefte%202023%20.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463215-1663756436/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%202%20-%20Vedlegg%20til%20Klimabudsjett%202023.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463222-1663756447/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%203%20-%20Kulturtilskudd%20m.m.%20spesifikasjon%20av%20tilskudd%20og%20avsetninger.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463212-1663756432/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%204%20-%20Fordeling%20av%20tilskudd%20til%20frivillige%20og%20ideelle%20organisasjoner%20p%C3%A5%20helse-%20og%20sosialomr%C3%A5det%20og%20til%20integrerings%20og%20mangfoldstiltak.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463206-1663756426/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%208%20-%20Tiltaksliste%20plast%2C%20urbant%20landbruk%2C%20b%C3%A6rekraftig%20og%20redusert%20forbruk%20og%20b%C3%A6rekraftig%20mat%202023-2026.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463200-1663756421/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%207%20-%20%20Behovsplan%20for%20idrett%20og%20friluftsliv%202021-2030%20-%20ferdigstilte%20friluftslivsprosjekter%20og%20oppdatert%20handlingsprogram%20for%20friluftsliv.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/bydeler/bydel-sagene/politikk-og-politiske-moter/tilsyn-i-bydel-sagene/tilsynsutvalg-for-hjemmetjenesten/,https://www.oslo.kommune.no/getfile.php/13523854-1730890989/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Bydeler/Bydel%20Sagene/Politikk%20Bydel%20Sagene/A5_plakat%20VERSJON%202_utskriftsversjon.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463209-1663756429/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%206%20-%20Oppdatert%20handlingsprogram%20idrett%2C%20Sak%201%202023.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463218-1663756439/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Budsjettforslag%202023/Vedlegg%205%20-%20Sak%201%20B2023%20Skolebehovsplan%202022-2031.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/budsjettforslag-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13463234-1663762866/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Politikk/Byr%C3%A5det/For%20pressen/Pressemeldinger/Finanstale%20Oslo-budsjettet%202023.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13495399-1700135224/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/Budsjett%202023%20og%20%C3%B8konomiplan%202023-2026%20-%20Tilleggsinnstilling.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467040-1668083297/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%201%20Hovedoversikter%20%281%29.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467047-1668083303/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%202%20Endringer%20etter%20Sak%201%20%281%29.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467059-1668083314/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%203%20Sektorenes%20nettobudsjett%20i%20%C3%B8kplan%20%281%29.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467037-1668083294/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%204%20Endringer%20i%20%C3%B8kplan%20%281%29.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467043-1668083300/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%205%20Fordeling%20til%20bydelene.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467065-1668083319/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%206%20Oversikt%20egenandeler%20for%20tidligpensjon.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467050-1668083305/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%207%20Strategisk%20boligplan%20for%20eldre%20med%20hjelpebehov%20%282023-2032%29.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467053-1668083309/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%207.1%20vedlegg%20til%20Strategisk%20boligplan%20for%20eldre%20-%20h%C3%B8ringsuttalelse%20fra%20det%20sentrale%20eldrer%C3%A5d.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk/budsjett-regnskap-og-rapportering/budsjett-og-regnskap-2023/tilleggsinnstilling-til-budsjett-2023-og-okonomiplan-2023-2026/,https://www.oslo.kommune.no/getfile.php/13467062-1668083317/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Budsjett%202023/Tilleggsinnstilling%20til%20budsjett%202023/TI%202023%20Vedlegg%207.2%20vedlegg%20til%20Strategisk%20boligplan%20for%20eldre%20-%20h%C3%B8ringsuttalelse%20fra%20r%C3%A5det%20for%20personer%20med%20funksjonsnedsettelser.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348530-1432906455/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Vedtak.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348536-1432906493/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Vedtatte%20takster.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348539-1432906530/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/VERBALE%20VEDTAK%20flertallsinnstilling%20B.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348542-1432906556/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/TALLBUDSJETT%20flertallsinnstilling%20B.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348545-1432906578/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Protokoll.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348548-1432906628/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Finanskomiteens%20omr%C3%A5de-tall.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348551-1432906650/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Kultur-tall.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348554-1432906671/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Helse-tall.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348557-1432906692/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Byutviklingskomiteens%20-tall.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348560-1432906716/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Samferdsel-tall.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348563-1432906800/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Kommunale%20foretak.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348566-1432906843/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Kultur-%20takster.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348569-1432906868/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Helse-takster.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348572-1432906895/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Samferdsel-%20takster.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348575-1432906922/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Finanskomiteen-verbal.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348578-1432906944/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Kultur-verbal.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348581-1432907053/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Helse-verbaler.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348584-1432907083/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Byutviklingskomiteen%20-%20verbaler.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348587-1432907100/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/Samferdsels-verbaler.pdf
Oslo,Oslo,nøytral,0301,https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/budsjett-regnskap-og-rapportering/tidligere-ars-budsjetter-og-regnskap/budsjett-og-regnskap-2012/bystyrets-vedtatte-budsjett-for-2012,https://www.oslo.kommune.no/getfile.php/1348590-1432907373/Tjenester%20og%20tilbud/Politikk%20og%20administrasjon/Budsjett%2C%20regnskap%20og%20rapportering/Tidligere%20budsjetter/1%20SKATTEVEDTAK%20MTMyNjI3NTAxNzE3MDQ5ODQxND.pdf
